"Strain","Query_gene_name","Query_gene_annotation","New_BGC_name","Gene","Identity_Score","Query_Coverage","gene_type","Main_Product","Biosynthetic_Class"
"LE19-114",NA,NA,"Kawaguchipeptin-Microcystis","kgpF",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-114",NA,NA,"Kawaguchipeptin-Microcystis","kgpE",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-114",NA,NA,"Kawaguchipeptin-Microcystis","OA58_19050",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-114",NA,NA,"Kawaguchipeptin-Microcystis","kgpC",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-114",NA,NA,"Kawaguchipeptin-Microcystis","kgpB",NA,NA,"other","kawaguchipeptin A","RiPP"
"LE19-114",NA,NA,"Microviridin 1777-Microcystis","EZJ55_03500",NA,NA,"additional","microviridin 1777","RiPP"
"LE19-114","OCDKLD_14490","AMP-dependent synthetase","Microginin-Microcystis","IQ234_09865",96.96,100,"additional","microginin","NRP, Polyketide"
"LE19-114","OCDKLD_14485","phosphopantetheine-binding protein","Microginin-Microcystis","IQ234_09870",94.96,96.63,"additional","microginin","NRP, Polyketide"
"LE19-114","OCDKLD_14480","hypothetical protein","Microginin-Microcystis","IQ234_09875",96.99,98.98,"other","microginin","NRP, Polyketide"
"LE19-114",NA,NA,"Microginin-Microcystis","IQ234_09880",NA,NA,"core","microginin","NRP, Polyketide"
"LE19-114",NA,NA,"Microginin-Microcystis","IQ234_09885",NA,NA,"core","microginin","NRP, Polyketide"
"LE19-114",NA,NA,"Microginin-Microcystis","IQ234_09890",NA,NA,"core","microginin","NRP, Polyketide"
"LE19-114","OCDKLD_14460","ABC transporter","Microginin-Microcystis","IQ234_09895",97.45,99.95,"transport","microginin","NRP, Polyketide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF2",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerA",NA,NA,"core","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerB",NA,NA,"core","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF3",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerC",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerD",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerE",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerF",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerG",NA,NA,"core","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerH",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","aerI",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF4",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF5",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF6",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF7",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF8",NA,NA,"additional","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Aeruginoside-Planktothrix","ORF9",NA,NA,"other","aeruginoside 126A, aeruginoside 126B","NRP, Other polyketide, Saccharide"
"LE19-114",NA,NA,"Anabaenopeptin-Planktothrix","apnA",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-114",NA,NA,"Anabaenopeptin-Planktothrix","apnB",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-114",NA,NA,"Anabaenopeptin-Planktothrix","apnC",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-114",NA,NA,"Anabaenopeptin-Planktothrix","apnD",NA,NA,"core","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-114","OCDKLD_02330","ABC transporter","Anabaenopeptin-Planktothrix","apnE",95.52,96.75,"transport","anabaenopeptin 908, anabaenopeptin 915","NRP"
"LE19-114",NA,NA,"Cyanopeptolin-Planktothrix","ociD",NA,NA,"transport","cyanopeptolin","NRP"
"LE19-114",NA,NA,"Cyanopeptolin-Planktothrix","ociA",NA,NA,"core","cyanopeptolin","NRP"
"LE19-114",NA,NA,"Cyanopeptolin-Planktothrix","ociB",NA,NA,"core","cyanopeptolin","NRP"
"LE19-114",NA,NA,"Cyanopeptolin-Planktothrix","ociC",NA,NA,"core","cyanopeptolin","NRP"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagC",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagB",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagA",NA,NA,"core","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99427.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99428.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagF",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99430.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE7",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE6",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE5",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE4",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99435.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99436.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99437.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99438.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE3",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99440.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99441.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99442.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE2",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","AED99444.1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagE1",NA,NA,"other","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Prenylagaramide-Planktothrix","pagG",NA,NA,"core","prenylagaramide B, prenylagaramide C","Lanthipeptide"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","ACC54546.1",NA,NA,"additional","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","mvdA",NA,NA,"transport","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","mvdB",NA,NA,"additional","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","mvdC",NA,NA,"other","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","mvdD",NA,NA,"other","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","mvdE",NA,NA,"core","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","mvdF",NA,NA,"core","microviridin K","RiPP"
"LE19-114",NA,NA,"Microviridin K-Planktothrix","ACC54553.1",NA,NA,"additional","microviridin K","RiPP"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyT",NA,NA,"additional","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyD",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyE",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyG",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyH",NA,NA,"transport","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyA",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyB",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyC",NA,NA,"core","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Microcystin-Planktothrix","mcyJ",NA,NA,"additional","microcystin","NRP, Polyketide"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntJ",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntA",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntB",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntC",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntD",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntE",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntF",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntG",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntH",NA,NA,"other","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntI",NA,NA,"additional","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Guanitoxin-Sphaerospermopsis","gntT",NA,NA,"transport","guanitoxin","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaA",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaB",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaC",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaD",NA,NA,"additional","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaE",NA,NA,"core","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaF",NA,NA,"core","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaG",NA,NA,"core","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Anatoxin-Oscillatoria","anaH",NA,NA,"other","anatoxin-a","Alkaloid"
"LE19-114",NA,NA,"Lyngyatoxin-Lyngbya","AAT12283.1",NA,NA,"core","lyngbyatoxin","NRPS"
"LE19-114",NA,NA,"Lyngyatoxin-Lyngbya","AAT12284.1",NA,NA,"additional","lyngbyatoxin","NRPS"
"LE19-114",NA,NA,"Lyngyatoxin-Lyngbya","AAT12285.1",NA,NA,"core","lyngbyatoxin","NRPS"
"LE19-114",NA,NA,"Lyngyatoxin-Lyngbya","AAT12286.1",NA,NA,"additional","lyngbyatoxin","NRPS"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_1",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","allorf_00427_00516",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14110","DUF2442 domain-containing protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_2",100,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14105","DUF4160 domain-containing protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_3",98.73,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_18195","clan AA aspartic protease","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_4",99.46,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_18200","hypothetical protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_5",100,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_18205","clan AA aspartic protease","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_6",99.73,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_16140","hypothetical protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_7",97.83,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","allorf_04114_04197",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_8",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_9",NA,NA,"core","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_10",NA,NA,"other","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_11",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"lanthipeptide-Microcystis aeruginosa WLECC","ctg3_12",NA,NA,"additional","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14090","recombinase RecQ","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_13",97.93,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14085","DUF3285 domain-containing protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_14",98.92,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14080","rRNA maturation RNase YbeY","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_15",98.44,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14075","diacylglycerol kinase","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_16",98.36,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114","OCDKLD_14070","DUF4327 domain-containing protein","lanthipeptide-Microcystis aeruginosa WLECC","ctg3_17",98.75,100,"other","lanthipeptide","Lanthipeptide"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_1",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_2",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_3",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_4",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_5",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_6",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_7",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_8",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_9",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_10",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_11",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_12",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_13",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_14",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_15",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_16",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_18",NA,NA,"other","RRE-containing","RRE"
"LE19-114","OCDKLD_02505","type II toxin-antitoxin system HicB family antitoxin","LAP-Microcystis aeruginosa WLECC","ctg5_19",96.89,100,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_20",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_21",NA,NA,"core","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_22",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_23",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_24",NA,NA,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_25",NA,NA,"other","RRE-containing","RRE"
"LE19-114","OCDKLD_06905","ferredoxin","LAP-Microcystis aeruginosa WLECC","ctg5_26",98.43,100,"other","RRE-containing","RRE"
"LE19-114","OCDKLD_06910","CTP synthase","LAP-Microcystis aeruginosa WLECC","ctg5_27",96.95,100,"other","RRE-containing","RRE"
"LE19-114","OCDKLD_06915","hypothetical protein","LAP-Microcystis aeruginosa WLECC","ctg5_28",96.05,100,"other","RRE-containing","RRE"
"LE19-114","OCDKLD_02445","ABC transporter permease","LAP-Microcystis aeruginosa WLECC","ctg5_29",98.18,100,"transport","RRE-containing","RRE"
"LE19-114","OCDKLD_02440","ABC transporter substrate-binding protein","LAP-Microcystis aeruginosa WLECC","ctg5_30",98.68,100,"other","RRE-containing","RRE"
"LE19-114","OCDKLD_02435","hypothetical protein","LAP-Microcystis aeruginosa WLECC","ctg5_31",99.04,93.69,"transport","RRE-containing","RRE"
"LE19-114","OCDKLD_17120","acyl-CoA dehydrogenase","LAP-Microcystis aeruginosa WLECC","ctg5_32",98.12,100,"additional","RRE-containing","RRE"
"LE19-114","OCDKLD_17115","DUF4242 domain-containing protein","LAP-Microcystis aeruginosa WLECC","ctg5_33",98.12,100,"other","RRE-containing","RRE"
"LE19-114",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_34",NA,NA,"regulatory","RRE-containing","RRE"
"LE19-114",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg13_1",NA,NA,"core","Cyanobactin","Cyanobactin"
"LE19-114",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg13_2",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-114",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg13_3",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-114",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg13_4",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-114",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg13_5",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-114",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg13_6",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08235","imidazole glycerol phosphate synthase subunit HisH","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_7",98.28,100,"other","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08230","ABC transporter ATP-binding protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_8",96.81,100,"transport","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08225","branched-chain amino acid ABC transporter permease","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_9",97.76,100,"other","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08220","DNA-binding response regulator","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_10",98.02,100,"regulatory","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08215","protein tyrosine phosphatase","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_11",97.69,100,"other","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08210","hypothetical protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_12",99.32,99.66,"other","Cyanobactin","Cyanobactin"
"LE19-114","OCDKLD_08205","DUF2834 domain-containing protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_13",95.93,100,"other","Cyanobactin","Cyanobactin"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_1",NA,NA,"core","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_2",NA,NA,"core","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_3",NA,NA,"core","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_4",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_5",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_6",NA,NA,"additional","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_7",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_8",NA,NA,"regulatory","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_9",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_10",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114","OCDKLD_01760","hypothetical protein","NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_11",94.93,95.83,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_12",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_13",NA,NA,"additional","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_14",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-114","OCDKLD_09220","HAD family phosphatase","NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_15",98.24,100,"additional","NRPS-T1PKS","NRP, Polyketide"
"LE19-114",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_1",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-114","OCDKLD_11040","lipoprotein NlpI","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_2",97.59,100,"other","T1PKS-Terpene","Hybrid"
"LE19-114","OCDKLD_11035","DEAD/DEAH box helicase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_3",97.54,100,"other","T1PKS-Terpene","Hybrid"
"LE19-114",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_4",NA,NA,"regulatory","T1PKS-Terpene","Hybrid"
"LE19-114","OCDKLD_11030","ABC transporter substrate-binding protein","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_5",97.19,100,"additional","T1PKS-Terpene","Hybrid"
